Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Pulseiras Diversos",5058789,"0103000002","Pacote de Munhequeira",48,"","Colorido
Material: Tecido
Contém 12 unidades.
Medidas do Produto(cm)
Largura 6.5
Altura 6
Profundidade 1.1
Peso: 48g

Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,21,0,True,4807,0,9.3,0,0,0,,,False,False,"Munhequeira03000002.jpg","Munhequeira03000002.jpg","Munhequeira03000002M.jpg","","","","","","","",70,,642,"2270003025634,2290003027023,2270003027115",,,0,,"","Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5058790,"0103000001","Pacote de Munhequeira",48,"","Colorido
Material: Tecido
Contém 12 unidades.
Medidas do Produto(cm)
Largura 6.5
Altura 6
Profundidade 1.1
Peso: 48g

Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,14,0,True,4807,0,9.3,0,0,0,,,False,False,"Munhequeira03000001.jpg","Munhequeira03000001.jpg","Munhequeira03000001M.jpg","","","","","","","",70,,642,"",,,0,,"","Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5393691,"0103000004","Pacote de Munhequeira",48,"","Colorido
Material: Tecido
Contém 12 unidades.
Medidas do Produto(cm)
Largura 6.5
Altura 6
Profundidade 1.1
Peso: 48g

Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,4807,0,9.3,0,0,0,,,False,False,"Munhequeira03000004.jpg","Munhequeira03000004.jpg","Munhequeira03000004M.jpg","","","","","","","",70,,642,"",,,0,,"","Pacote de Munhequeira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5406891,"0003021335","Pulseira",14,"","Cor: Preto
Material: Pedra Swarovski
Medidas do Produto(cm)
Largura 6.6
Altura 6.6
Profundidade 0.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,1417,0,2,0,0,0,,,False,False,"PulseiraSwar03021335.jpg","PulseiraSwar03021335.jpg","PulseiraSwar03021335M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5406893,"0003023700","Pulseira",14,"","Cor: Dourado
Material: Pedra Swarovski
Medidas do Produto(cm)
Largura 6.6
Altura 6.6
Profundidade 0.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,1408,0,2,0,0,0,,,False,False,"PulseiraSwar03023700.jpg","PulseiraSwar03023700.jpg","PulseiraSwar03023700M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5406894,"0003023698","Pulseira",14,"","Cor: Incolor
Material: Pedra Swarovski
Medidas do Produto(cm)
Largura 6.6
Altura 6.6
Profundidade 0.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,19,0,True,1410,0,2,0,0,0,,,False,False,"PulseiraSwar03023698.jpg","PulseiraSwar03023698.jpg","PulseiraSwar03023698M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5406895,"0003023703","Pulseira",14,"","Cor: Cinza
Material: Pedra Swarovski
Medidas do Produto(cm)
Largura 6.6
Altura 6.6
Profundidade 0.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,2,0,True,1409,0,2,0,0,0,,,False,False,"PulseiraSwar03023703.jpg","PulseiraSwar03023703.jpg","PulseiraSwar03023703M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5406897,"0003021336","Pulseira",14,"","Cor: Azul Escuro
Material: Pedra Swarovski
Medidas do Produto(cm)
Largura 6.6
Altura 6.6
Profundidade 0.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,1402,0,2,0,0,0,,,False,False,"PulseiraSwar03021336.jpg","PulseiraSwar03021336.jpg","PulseiraSwar03021336M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411090,"0003029632","Pulseira",12,"","Cor: Preto
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,27,0,True,1217,0,4.9,0,0,0,,,False,False,"PulseiraCour03029632.jpg","PulseiraCour03029632.jpg","PulseiraCour03029632M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411093,"0003029628","Pulseira",12,"","Cor: Vermelho
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,3,0,True,1223,0,4.9,0,0,0,,,False,False,"PulseiraCour03029628.jpg","PulseiraCour03029628.jpg","PulseiraCour03029628M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411095,"0003029629","Pulseira",12,"","Cor: Azul
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,2,0,True,1202,0,4.9,0,0,0,,,False,False,"PulseiraCour03029629.jpg","PulseiraCour03029629.jpg","PulseiraCour03029629M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411098,"0003029630","Pulseira",12,"","Cor: Marrom
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,7,0,True,1213,0,4.9,0,0,0,,,False,False,"PulseiraCour03029630.jpg","PulseiraCour03029630.jpg","PulseiraCour03029630M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411099,"0003029631","Pulseira",12,"","Cor: Marrom Escuro
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,6,0,True,1213,0,4.9,0,0,0,,,False,False,"PulseiraCour03029631.jpg","PulseiraCour03029631.jpg","PulseiraCour03029631M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5411103,"0003029627","Pulseira",12,"","Cor: Branco
Material: Metal e Courino
Medidas do Produto(cm)
Largura 3.6
Altura 23.5
Profundidade 0.5
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,3,0,True,1205,0,4.9,0,0,0,,,False,False,"PulseiraCour03029627.jpg","PulseiraCour03029627.jpg","PulseiraCour03029627M.jpg","","","","","","","",63,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",4787831,"2270003026780","Pulseira",24,"","Cor: Pérola e Vermelho
Material: Pérola, Metal e Strass.
Contém 4 pulseiras.
Medidas do Produto(cm)
Largura 7
Altura 7.9
Profundidade 1.2
Peso: 24g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,5,True,2407,0,6.9,0,0,0,,,False,False,"PulseiraBFina03026780.jpg","PulseiraBFina03026780.jpg","PulseiraBFina03026780.jpg","","","","","","","",0,,654,"2270003025913,2270003025901,2270003025233",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",4881981,"0003027027","Pulseira",18,"","Cor: Verde e Dourado
Material: Missanga e Metal
Medidas do Produto(cm)
Largura 1
Altura 26.2
Profundidade 0.9
Peso: 18g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,5,2,True,1807,0,6,0,0,0,,,False,False,"PulseiraMiss03027027.jpg","PulseiraMiss03027027.jpg","PulseiraMiss03027027M.jpg","","","","","","","",61,,654,"2290003025966,2290003024893,2290003025980",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",4960090,"2270003027234","Pulseira",16,"","Cor: Azul
Com Regulagem
Material: Tecido e Swarovski
Medidas do Produto(cm)
Largura 6.2
Altura 6.2
Profundidade 1.4
Peso: 16g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,8,5,True,1602,0,6.9,0,0,0,,,False,False,"PulseiraBFin03027234.jpg","PulseiraBFin03027234.jpg","PulseiraBFin03027234M.jpg","","","","","","","",2,,700,"2270003025634,2290003027023,2270003027115",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",4960100,"2270003027233","Pulseira",16,"","Cor: Vermelho
Com Regulagem
Material: Tecido e Swarovski
Medidas do Produto(cm)
Largura 6.2
Altura 6.2
Profundidade 1.4
Peso: 16g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,5,False,1623,0,6.9,0,0,0,,,False,False,"PulseiraBFin03027233.jpg","PulseiraBFin03027233.jpg","PulseiraBFin03027233M.jpg","","","","","","","",2,,700,"2270003025634,2290003027023,2270003027115",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5062121,"0003027727","Pulseira",8,"","Cor: Branco
Material: Courino e Strass
Medidas do Produto(cm)
Largura 1.9
Altura 40
Profundidade 0.1
Peso: 8g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,805,0,7.5,0,0,0,,,False,False,"PulseiraCour03027727.jpg","PulseiraCour03027727.jpg","PulseiraCour03027727M.jpg","","","","","","","",57,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5129560,"0003027968","Pulseira",10,"","Cor: Preto
Material: Courino 
Pulseira Regulável
Medidas do Produto(cm)
Largura 6
Altura 7.5
Profundidade 2
Peso: 10g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,1017,0,9.9,0,0,0,,,False,False,"PulseiraCour03027968.jpg","PulseiraCour03027968.jpg","PulseiraCour03027968M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5151324,"0003028078","Pulseira",8,"","Cor: Vermelho e Incolor
Material: Courino e Strass
Medidas do Produto(cm)
Largura 1.2
Altura 39.6
Profundidade 0.1
Peso: 8g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,807,0,7.5,0,0,0,,,False,False,"PulseiraCour03028078.jpg","PulseiraCour03028078.jpg","PulseiraCour03028078M.jpg","","","","","","","",58,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5151379,"0003028095","Pulseira",12,"","Cor: Azul Claro
Material: Courino e Strass
Medidas do Produto(cm)
Largura 1.6
Altura 39
Profundidade 0.1
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,1202,0,7.5,0,0,0,,,False,False,"PulseiraCour03028095.jpg","PulseiraCour03028095.jpg","PulseiraCour03028095M.jpg","","","","","","","",58,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5164968,"0003028175","Pulseira",76,"","Cor: Amarelo
Material: Plástico
Contém 2 pulseiras.
Medidas do Produto(cm)
Largura 8.3
Altura 8.3
Profundidade 2.4
Peso: 76g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,2,0,True,7601,0,3.9,0,0,0,,,False,False,"PulseiraPlas03028175.jpg","PulseiraPlas03028175.jpg","PulseiraPlas03028175M.jpg","","","","","","","",59,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5164969,"0003028179","Pulseira",76,"","Cor: Verde
Material: Plástico
Contém 2 pulseiras.
Medidas do Produto(cm)
Largura 8.3
Altura 8.3
Profundidade 2.4
Peso: 76g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,8,0,True,7622,0,3.9,0,0,0,,,False,False,"PulseiraPlast03028179.jpg","PulseiraPlast03028179.jpg","PulseiraPlast03028179M.jpg","","","","","","","",59,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5164976,"0003028180","Pulseira",76,"","Cor: Azul
Material: Plástico
Contém 2 pulseiras.
Medidas do Produto(cm)
Largura 8.3
Altura 8.3
Profundidade 2.4
Peso: 76g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,2,0,True,7602,0,3.9,0,0,0,,,False,False,"PulseiraPlast03028180.jpg","PulseiraPlast03028180.jpg","PulseiraPlast03028180M.jpg","","","","","","","",59,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5164980,"0003028176","Pulseira",76,"","Cor: Laranja
Material: Plástico
Contém 2 pulseiras.
Medidas do Produto(cm)
Largura 8.3
Altura 8.3
Profundidade 2.4
Peso: 76g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,3,0,True,7611,0,3.9,0,0,0,,,False,False,"PulseiraPlast03028176.jpg","PulseiraPlast03028176.jpg","PulseiraPlast03028176M.jpg","","","","","","","",59,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5177892,"0003028700","Pulseira",24,"","Cor: Azul
Contém 3 unidades.
Pingentes Sortidos
Material: Pedra e Metal
Medidas do Produto(cm)
Largura 6.5
Altura 8
Profundidade 1.7
Peso: 24g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,18,0,True,2402,0,6.9,0,0,0,,,False,False,"PulseiraBFin03028700.jpg","PulseiraBFin03028700.jpg","PulseiraBFin03028700M.jpg","","","","","","","",56,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5180333,"0003028737","Pulseira",8,"","Cor: Azul
Material: Courino e Strass
Medidas do 39.5
Altura 1.7
Profundidade 0.3
Peso: 8g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,802,0,6.5,0,0,0,,,False,False,"PulseiraCour03028737.jpg","PulseiraCour03028737.jpg","PulseiraCour03028737M.jpg","","","","","","","",58,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5200639,"0003028953","Pulseira",48,"","Cor: Rosa e Pérola
Contém 3 unidades
Material: Pedra, Pérola, Cristal e Metal
Medidas do Produto(cm)
Largura 6.8
Altura 6.8
Profundidade 2.7
Peso: 48g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,14,0,True,4807,0,6.9,0,0,0,,,False,False,"PulseiraBFin03028953.jpg","PulseiraBFin03028953.jpg","PulseiraBFin03028953M.jpg","","","","","","","",1,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236918,"0003029154","Pulseira",14,"","Cor: Marrom
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 7
Altura 7
Profundidade 1.7
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,0,0,False,1413,0,9.9,0,0,0,,,False,False,"PulseiraCour03029154.jpg","PulseiraCour03029154.jpg","PulseiraCour03029154M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236920,"0003029172","Pulseira",14,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,9,0,True,1417,0,9.9,0,0,0,,,False,False,"PulseiraCour03029172.jpg","PulseiraCour03029172.jpg","PulseiraCour03029172M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236923,"0003029158","Pulseira",8,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 7
Altura 7
Profundidade 1.5
Peso: 8g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,817,0,9.9,0,0,0,,,False,False,"PulseiraCour03029158.jpg","PulseiraCour03029158.jpg","PulseiraCour03029158M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236930,"0003029166","Pulseira",14,"","Colorido
Material: Courino e Metal
Pingentes Sortidos
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,12,0,True,1407,0,9.9,0,0,0,,,False,False,"PulseiraCour03029166.jpg","PulseiraCour03029166.jpg","PulseiraCour03029166M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236937,"0003029181","Pulseira",14,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,4,0,True,1417,0,9.9,0,0,0,,,False,False,"PulseiraCour03029181.jpg","PulseiraCour03029181.jpg","PulseiraCour03029181M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236939,"0003029174","Pulseira",14,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,2,0,True,1417,0,9.9,0,0,0,,,False,False,"PulseiraCour03029174.jpg","PulseiraCour03029174.jpg","PulseiraCour03029174M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236943,"0003029171","Pulseira",12,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2
Peso: 12g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,6,0,True,1217,0,9.9,0,0,0,,,False,False,"PulseiraCour03029171.jpg","PulseiraCour03029171.jpg","PulseiraCour03029171M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236957,"0003029186","Pulseira",14,"","Cor: Marrom
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,5,0,True,1413,0,9.9,0,0,0,,,False,False,"PulseiraCour03029186.jpg","PulseiraCour03029186.jpg","PulseiraCour03029186M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236959,"0003029180","Pulseira",14,"","Cor: Marrom
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,1413,0,9.9,0,0,0,,,False,False,"PulseiraCour03029180.jpg","PulseiraCour03029180.jpg","PulseiraCour03029180M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236960,"0003029173","Pulseira",10,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 1.5
Peso: 10g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,7,0,True,1017,0,9.9,0,0,0,,,False,False,"PulseiraCour03029173.jpg","PulseiraCour03029173.jpg","PulseiraCour03029173M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236961,"0003029177","Pulseira",14,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 2.5
Peso: 14g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,1,0,True,0,0,9.9,0,0,0,,,False,False,"PulseiraCour03029177.jpg","PulseiraCour03029177.jpg","PulseiraCour03029177M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
"A","Pulseiras Diversos",5236962,"0003029165","Pulseira",8,"","Cor: Preto
Material: Courino e Metal
Ajustável
Medidas do Produto(cm)
Largura 6
Altura 6
Profundidade 1.4
Peso: 8g

Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias","",False,13,0,True,817,0,9.9,0,0,0,,,False,False,"PulseiraCour03029165.jpg","PulseiraCour03029165.jpg","PulseiraCour03029165M.jpg","","","","","","","",60,,642,"",,,0,,"","Pulseira, bijuterias, atacado de bijuterias, atacado de bijouterias, biju, biju, finas, bijuterias",0,0,,True,False,0,0,0,"","","","","","",""
